,price,volume,rsi,macd,adx,obv
2010-07-07,36.5086206751543,16176200.0,40.75537436588597,-0.639401375795579,27.97425409107965,-62049800.0
2010-07-06,36.2474183604302,18225600.0,37.61626436169694,-0.6687330396679698,28.030579575672828,-78226000.0
2010-07-02,35.8220317335938,13581300.0,32.182218734452405,-0.6698487380252942,28.193070795385715,-96451600.0
2010-07-01,36.0757711250401,18114400.0,33.813628501820716,-0.6182174275522101,26.272816732822736,-82870300.0
2010-06-30,35.8742721965386,18388800.0,31.243462111876596,-0.5691601303675995,24.133427036149406,-100984700.0
2010-06-29,36.4936948285987,20350800.0,35.138437906454485,-0.4777502327992025,21.996033083484427,-82595900.0
2010-06-28,36.9937106882134,14697200.0,38.76041828047084,-0.41719735541731495,20.00268315047722,-62245100.0
2010-06-25,36.4190655958203,45333200.0,31.191438215032534,-0.38475224518639806,18.331677923698475,-76942300.0
2010-06-24,37.3370051589937,14819200.0,38.19346778838368,-0.279234771518027,16.532133833321364,-31609100.0
2010-06-23,37.9191131746646,15945900.0,44.011243708357405,-0.2339574457914253,15.74030813516024,-16789900.0
2010-06-22,37.8220951720528,13658200.0,42.65950292406573,-0.232033276066268,15.46407013060137,-32735800.0
2010-06-21,38.0758345634991,14655200.0,45.31655694397928,-0.21632410969926497,15.440445971152089,-19077600.0
2010-06-18,38.4713694972242,25425800.0,49.80697787427785,-0.21896225197883723,15.564410675387705,-4422400.0
2010-06-17,38.3668885713345,12667300.0,48.556641267510216,-0.25941722316617444,16.743611890148372,-29848200.0
2010-06-16,38.0459828703877,15900700.0,44.62227831527659,-0.29664107796318007,17.270527011349245,-42515500.0
2010-06-15,38.5385358067246,14310800.0,50.08125311808862,-0.30716343831004167,17.837974064950185,-26614800.0
2010-06-14,38.2400188756114,13900100.0,46.390340437192364,-0.3662768090225512,18.646508184887335,-40925600.0
2010-06-11,37.9564277910537,14027400.0,42.649711538141275,-0.4060048519783024,19.209839495169483,-54825700.0
2010-06-10,38.2250930290557,15850500.0,45.438802467732664,-0.42193202762170756,19.50983235915245,-40798300.0
2010-06-09,38.0534457936656,16530900.0,43.236608530881185,-0.4634787083650096,20.471398039821576,-56648800.0
2010-06-08,37.8967244048311,20315500.0,41.22534713963278,-0.4922890629705208,21.00841391130604,-73179700.0
2010-06-07,37.8668727117198,19500600.0,40.85468644694521,-0.5059438968879206,20.962025543571826,-93495200.0
2010-06-04,37.6131333202735,24041900.0,37.75644625902651,-0.5129738012891636,20.91206883985806,-112995800.0
2010-06-03,38.5982391929473,10509100.0,46.546514355693496,-0.4886497950316411,20.858269312781694,-88953900.0
2010-06-02,38.5982391929473,13665800.0,46.546514355693496,-0.5507975734256405,22.214528168944756,-99463000.0
2010-06-01,38.0012053307207,16053600.0,39.142603382074924,-0.6221091367805229,23.1793492855713,-113128800.0
2010-05-28,37.7325400927188,14019500.0,35.40391575814496,-0.6432908605917831,23.87402317334463,-129182400.0
2010-05-27,37.8370210186084,13980400.0,36.20714770934951,-0.6336144785966269,23.69414997572435,-115162900.0
2010-05-26,37.3295422357159,19078100.0,28.935392843195856,-0.6226857437974331,23.16039260847901,-129143300.0
2010-05-25,37.5235782409395,24062400.0,30.155838277486126,-0.5480088899403484,22.368557322001468,-110065200.0
2010-05-24,38.0609087169434,13557800.0,33.82437840058765,-0.4644794240591281,21.354968565670266,-86002800.0
2010-05-21,38.3370368782232,24548600.0,35.90891077227725,-0.4058193989957246,21.010432753273218,-72445000.0
2010-05-20,38.2847964152784,27256000.0,35.20743018383469,-0.3531599158051648,20.376652702524076,-96993600.0
2010-05-19,39.5833450656211,20418700.0,47.10841944526354,-0.2754913658940339,20.416152605723845,-69737600.0
2010-05-18,40.079629463597,32227700.0,53.529861533148065,-0.3045667685384572,21.648731760851287,-49318900.0
2010-05-17,39.3519944440083,16945400.0,42.940784124815444,-0.38777826816522776,22.303024169814737,-81546600.0
2010-05-14,38.8967561240606,18648300.0,34.234731452253556,-0.41425951452104215,22.29463678344245,-98492000.0
2010-05-13,39.1057179758399,12458000.0,36.61600895985192,-0.3956820834456778,21.741185326556487,-79843700.0
2010-05-12,39.1654213620625,13610100.0,37.304424557612656,-0.3874912660223515,21.635900159195582,-67385700.0
2010-05-11,38.9261214352068,19623300.0,32.58726505298442,-0.37747945814800943,20.454933503015816,-80995800.0
2010-05-10,39.0151632684554,27090300.0,33.45702176991951,-0.3348450568809227,19.233135715643296,-61372500.0
2010-05-07,38.8816005185824,28945100.0,30.887741146189754,-0.2846236614579851,17.917353483088274,-88462800.0
2010-05-06,39.4974731985523,24067500.0,37.00556975934824,-0.20278380169170163,16.5003572326444,-59517700.0
2010-05-05,40.6401767252435,16609900.0,56.17519958289582,-0.1580838346168889,14.974361270627922,-35450200.0
2010-05-04,40.0836652674394,18670900.0,42.76786539425876,-0.21507901631007798,15.086658242267251,-52060100.0
2010-05-03,39.8759009898592,12301000.0,35.977953747307225,-0.22803418682117638,16.12048571275709,-70731000.0
2010-04-30,39.8016994621519,16279400.0,33.35589005845851,-0.22009865347524027,15.501548817754573,-83032000.0
2010-04-29,39.8462203787763,13320000.0,34.13478232207241,-0.19921352767841682,15.252721860773338,-66752600.0
2010-04-28,39.7794390038398,14904200.0,31.9205274205151,-0.17419190004234508,14.984754368639699,-80072600.0
2010-04-27,40.0985055729808,19174600.0,37.515886453222,-0.1329219458654265,14.243547511092029,-65168400.0
2010-04-26,40.0985055729808,14751000.0,37.51588645322201,-0.11079984490683614,13.465922597099,-84343000.0
2010-04-23,40.4620930587462,16595800.0,45.32179068226961,-0.08095236557559105,13.723136477833043,-69592000.0
2010-04-22,40.4324124476633,3996100.0,44.44558551812346,-0.07869845609872783,13.713297362790613,-86187800.0
2010-04-21,40.4175721421218,4827400.0,44.02915870914537,-0.0716549173311023,14.28172063268211,-90183900.0
2010-04-20,40.4546729059755,9092300.0,44.80888023269685,-0.060111534305939074,14.656358081325491,-85356500.0
2010-04-19,40.3582109199561,11315600.0,42.343783654978985,-0.048281162701748315,15.536628164725053,-94448800.0
2010-04-16,40.1504466423759,19232000.0,36.6881719829617,-0.022657451092939596,15.46609142337832,-105764400.0
2010-04-15,40.1652869479173,17659300.0,36.92843204929373,0.031531466548187836,15.39012877885107,-86532400.0
2010-04-14,40.5437147392241,14686900.0,43.705597318031614,0.09872657807795804,14.583811269044869,-68873100.0
2010-04-13,40.6030759613899,12851100.0,44.90599929213901,0.14452512236175608,14.621767164155381,-54186200.0
2010-04-12,40.8256805445115,11954300.0,49.654963450062105,0.19483448357457434,15.499890225099863,-41335100.0
2010-04-09,40.8627813083652,12535100.0,50.48116878395556,0.2335483727527361,16.110978337308747,-29380800.0
2010-04-08,41.0928060442575,11139700.0,55.8291973463431,0.2757867735622739,16.910993827215158,-16845700.0
