,price,volume,rsi,macd,adx,obv,target
2015-05-01,62.158120078169,10142798.0,46.05873520217745,0.08426974387528219,71.0440180132445,576250746.0,0
2015-05-04,61.9785542759058,7426362.0,44.88208413413855,0.013795544855426556,70.57999025838187,568824384.0,0
2015-05-05,62.3376858804323,8099788.0,47.75670720290103,-0.012927822617903928,70.04432777704226,576924172.0,0
2015-05-06,62.0636117611884,7082160.0,45.79382549251393,-0.055581070776092645,69.58387203478328,569842012.0,1
2015-05-07,62.9236374457123,6660245.0,52.40460626506088,-0.019759417766771037,69.09468736285626,576502257.0,0
2015-05-08,65.6549278064528,18357476.0,66.41363744598402,0.22641187097786286,67.14505275404626,594859733.0,0
2015-05-11,65.22964038004,10997139.0,63.28988342502434,0.38277485952858115,65.33467776015127,583862594.0,0
2015-05-12,64.9177629340038,7438133.0,61.02315078526837,0.4760402553243708,63.79883794482672,576424461.0,0
2015-05-13,64.9933695875884,5130304.0,61.3842208921856,0.5497177741930628,62.372700973453924,581554765.0,0
2015-05-14,66.2714620703741,6490607.0,66.9567737570828,0.7031338314868449,60.49607229400484,588045372.0,0
2015-05-15,65.8643659462276,7121014.0,63.79871159397972,0.7828437715259966,58.440841205043945,580924358.0,0
2015-05-18,66.2714620703741,5554883.0,65.54862822055458,0.8688481871976919,56.57829896131789,586479241.0,0
2015-05-19,66.4229396979636,4351021.0,66.20327074548678,0.9384128456974992,54.681127665969655,590830262.0,0
2015-05-20,66.0631803324387,4869662.0,63.1348484237016,0.9535221547287307,53.068799324177895,585960600.0,0
2015-05-21,65.6750189117408,6483341.0,59.908515436917014,0.9235291393017491,51.63090905642152,579477259.0,0
2015-05-22,65.9117027048493,4511698.0,61.21017873664517,0.908386547869867,50.29572523636203,583988957.0,0
2015-05-26,64.8892287186206,6227699.0,53.17778167222125,0.8046058343381048,49.36998413094976,577761258.0,0
2015-05-27,65.7886271324328,7064824.0,58.35470780026757,0.785873743250221,48.3445986159237,584826082.0,0
2015-05-28,65.8548985945032,3894955.0,58.71691017616171,0.7675283897339824,47.36341343225643,588721037.0,0
2015-05-29,65.0217716427614,6677826.0,52.53142362196033,0.677948217583932,46.55776676956272,582043211.0,0
2015-06-01,65.428867766908,6307055.0,55.0246172487973,0.6325133209016087,45.84258359508068,588350266.0,0
2015-06-02,65.3625963048376,4457718.0,54.522574815426125,0.5844214382542674,45.34576870450136,583892548.0,0
2015-06-03,65.2773901393185,4906437.0,53.84237461774653,0.5332854664150233,44.84702901629441,578986111.0,0
2015-06-04,64.5768061117174,6460018.0,48.486225412543156,0.4312572986250558,44.73935223373299,572526093.0,0
2015-06-05,64.7282837393069,4413051.0,49.65244358552988,0.35848977223120926,44.64951101087863,576939144.0,0
2015-06-08,64.0750364703275,4864250.0,44.928623622658044,0.2452819306965779,44.72519787034418,572074894.0,1
2015-06-09,64.3306549668846,4439728.0,47.05141082180636,0.17418231177576615,44.834795613264895,576514622.0,1
2015-06-10,65.9211700565736,6807778.0,57.920264290250145,0.2433711951403268,43.28236593687711,583322400.0,0
2015-06-11,65.9306374082979,5238730.0,57.97556193797631,0.2955607791658963,41.520774451356075,588561130.0,0
2015-06-12,65.6371495048434,4900741.0,55.53899660670092,0.309669699945502,40.13138694015065,583660389.0,1
2015-06-15,64.9176307737936,5995111.0,49.9918587373123,0.25979719266692314,39.338869681232445,577665278.0,1
2015-06-16,65.3341942496646,5937366.0,52.92342399580909,0.2509927740119622,38.41880674171479,583602644.0,1
2015-06-17,65.0880431048317,7818293.0,51.02013045728425,0.22159841993365603,37.312546824850465,575784351.0,1
2015-06-18,65.7980944841572,7596581.0,55.94225606665293,0.2526855924973148,35.83692175072487,583380932.0,1
2015-06-19,65.0312389944857,8669927.0,50.08793381982757,0.21298837419023187,34.75642143238927,574711005.0,1
2015-06-22,65.4099330634593,5499313.0,52.7192937572051,0.20966856051516913,33.63059781880761,580210318.0,1
2015-06-23,65.7223556703625,3888705.0,54.83481381136923,0.22960078271057682,32.41158625567931,584099023.0,0
2015-06-24,65.1921839737995,4670345.0,50.6899185967198,0.20030776410411022,31.554906667221726,579428678.0,1
2015-06-25,64.9649675324153,4704990.0,48.98110892295677,0.15694915575096502,30.965838831296654,574723688.0,1
2015-06-26,65.0880431048317,7025589.0,49.96503505243515,0.13100813611433182,30.503218057507294,581749277.0,0
2015-06-29,63.1661707047909,9705745.0,37.72892702199798,-0.0441207531895742,31.270834066984982,572043532.0,1
2015-06-30,63.5732668289375,6811014.0,41.02360109496283,-0.14835229184971865,31.98362036149998,578854546.0,1
2015-07-01,64.2359814496412,6260775.0,46.029655522934924,-0.17545843026692864,31.542625518021165,585115321.0,1
2015-07-02,64.6052081668904,5053044.0,48.64512836288443,-0.16524192388712322,31.107402351456138,590168365.0,0
2015-07-06,64.4915999461984,5270623.0,47.876321726370215,-0.16441720374290014,30.90847831821832,584897742.0,1
2015-07-07,64.1602426358465,6500716.0,45.61204851158612,-0.18833041694865926,31.322714343921188,578397026.0,0
2015-07-08,63.1756380565152,5973457.0,39.61643748527533,-0.2834635798690641,31.70736208207385,572423569.0,1
2015-07-09,63.4785933116941,4837767.0,42.13677013929078,-0.3306003842526195,31.166080612640403,577261336.0,1
2015-07-10,64.7756204979286,5109961.0,51.47491688506056,-0.2602968470842484,29.887421207343213,582371297.0,1
2015-07-13,65.8170291876059,6832321.0,57.41714836011006,-0.11917404531614295,27.959867733875516,589203618.0,0
2015-07-14,66.3661355876175,5634114.0,60.185638759438675,0.03655372068904228,26.80913449427897,594837732.0,0
2015-07-15,66.2903967738228,4506241.0,59.60996842620584,0.15210424485546525,25.740596486082183,590331491.0,0
2015-07-16,66.8111011186615,6512488.0,62.28111205446575,0.28243956913416923,25.03293105840469,596843979.0,0
2015-07-17,67.104589022116,6287463.0,63.73681474427681,0.4047475953359765,24.705859827028025,603131442.0,0
2015-07-20,68.8276470359457,10197065.0,70.84977119704465,0.6334123851119955,25.7989483579186,613328507.0,0
2015-07-21,68.1838671186906,10919040.0,65.66709347679036,0.7539916727610603,26.81395913660271,602409467.0,0
2015-07-22,68.1365303600689,6299450.0,65.28891139012646,0.8360939752426475,27.564548033581097,596110017.0,0
2015-07-23,67.9282486221335,10755749.0,63.55455944386239,0.8742759371209274,27.688874891621598,585354268.0,0
2015-07-24,70.8157908980569,21195363.0,73.90428522957436,1.1245725738556729,29.881976287957055,606549631.0,0
2015-07-27,69.925859835969,10293792.0,67.53852993369443,1.2368666338789467,31.103577294360466,596255839.0,0
2015-07-28,70.7589867877109,10053866.0,70.13224574935684,1.3772112339349576,32.39951665514003,606309705.0,0
2015-07-29,71.961340456702,13746934.0,73.43157561671194,1.5673873673008103,33.99764182134758,620056639.0,0
2015-07-30,72.3116324705025,6506886.0,74.32154436478035,1.726467320556722,35.57862239081863,626563525.0,0
2015-07-31,71.3270278911713,8526346.0,67.47933943149295,1.7528838152629191,37.04667577675604,618037179.0,0
2015-08-03,71.7341240153178,5810691.0,68.7599380764789,1.7860795197052397,38.05657494135937,623847870.0,0
2015-08-04,71.2607564291009,6957856.0,65.52868223144989,1.7539718508412676,39.00962014600617,616890014.0,0
2015-08-05,70.986203229095,6774301.0,63.66008475263559,1.6869263068494575,39.756023380567115,610115713.0,0
2015-08-06,69.6607739876876,7765301.0,55.44089053470822,1.5094412681470146,38.88345579012422,602350412.0,0
2015-08-07,70.2572171463209,6484583.0,58.06473802319088,1.400763939730993,37.83790094390788,608834995.0,0
2015-08-10,70.4181621256347,6183017.0,58.77025231797727,1.3124936786126398,37.382179341097434,615018012.0,0
2015-08-11,69.4524922497521,6475970.0,53.007861919076795,1.1513453793342592,36.31005155827534,608542042.0,0
2015-08-12,69.7365128014823,7656064.0,54.42330913610517,1.0346257543472461,34.53393644032678,616198106.0,0
2015-08-13,70.1063420099753,5979319.0,56.27036671323871,0.9608901929483267,33.28943337240443,622177425.0,0
2015-08-14,70.3813432162907,3861503.0,57.64491890856806,0.9141072687897349,32.13382338076226,626038928.0,0
2015-08-17,70.5615164204283,3473502.0,58.563895826019866,0.8814095949922631,31.09039590352012,629512430.0,0
2015-08-18,70.6184132217349,6325291.0,58.86740202039819,0.8502859817794644,30.34309120821527,635837721.0,0
2015-08-19,70.5520336202105,5886855.0,58.33059703866224,0.8109162769267044,29.258504747512728,629950866.0,0
2015-08-20,70.1253076104109,12082313.0,54.86681485372803,0.7367890341443655,27.34716091478027,617868553.0,0
2015-08-21,67.5080547503063,15751191.0,39.40944181874286,0.46153197435901916,26.701294016565335,602117362.0,1
2015-08-24,64.8244222886773,20949581.0,30.058501229375423,0.026536167339031635,29.394254107899485,581167781.0,1
2015-08-25,63.5063130584072,14483302.0,26.7066311931019,-0.41972323450545446,31.432044210951744,566684479.0,1
2015-08-26,67.0339147394178,12188142.0,44.53313860254236,-0.48316937553370565,33.3242778780717,578872621.0,1
2015-08-27,68.6554735766565,9121524.0,50.493856034521095,-0.39801656595521706,34.12483600790404,587994145.0,1
2015-08-28,68.7123703779631,6411408.0,50.69407438642463,-0.32222682426150584,34.75938374727355,594405553.0,1
2015-08-31,67.6123655527017,8312824.0,46.756922890787976,-0.34692496911765147,35.54466675059961,586092729.0,1
2015-09-01,65.3933903017435,11490795.0,40.006938101482994,-0.5393340773392907,36.791729929570884,574601934.0,1
2015-09-02,66.0192551161164,9217108.0,42.52712392511866,-0.6340091589608221,37.949717167187075,583819042.0,1
2015-09-03,66.7589135331024,9035174.0,45.443945358810936,-0.6419555268653028,38.25464921938393,592854216.0,1
2015-09-04,65.5830463060989,9469404.0,41.81107414234484,-0.7346669554190584,38.879582987349785,583384812.0,1
2015-09-08,66.8821899359335,7983940.0,46.86509943696492,-0.6952964522715774,38.74855000431696,591368752.0,1
2015-09-09,66.0002895156808,9022190.0,44.06703345911396,-0.7268780408540181,38.39550903333134,582346562.0,1
2015-09-10,66.5977059294003,7244174.0,46.401580739189285,-0.6956807904625748,38.067685274558976,589590736.0,1
2015-09-11,67.1002943409422,6452146.0,48.35451309069479,-0.6232179911957161,37.649796453244036,596042882.0,1
2015-09-14,66.3890843246094,7059339.0,45.810771997236834,-0.6160776455949986,37.26175683345159,588983543.0,1
2015-09-15,66.8632243354979,6962608.0,47.78293047530258,-0.5656393950894198,36.94479527372539,595946151.0,1
2015-09-16,67.3183987459509,8207360.0,49.67639220768863,-0.48336600488408976,36.344093017970316,604153511.0,1
2015-09-17,67.2899503452976,7663296.0,49.55544381317158,-0.4156677396199626,34.833255303680524,596490215.0,1
2015-09-18,66.1804627198185,14508062.0,44.95809696334235,-0.4463969692703813,33.84239223894586,581982153.0,1
2015-09-21,67.1192599413777,12756386.0,49.2485064509802,-0.39049562474936295,32.532157077402765,594738539.0,1
2015-09-22,66.6166715298359,11394027.0,47.1304746553854,-0.3823407053217238,31.797417105266693,583344512.0,0
2015-09-23,67.2804675450798,10655796.0,50.17813289280016,-0.3186419757185206,30.533725675415983,594000308.0,0
