,price,volume,rsi,macd,adx,obv,target
2007-11-12,15.8506795292311,20434100.0,42.122825763681774,0.545635296946184,58.6483694432535,1440416900.0,0
2007-11-13,16.5648842106627,16873900.0,49.94517825734711,0.4576952758105044,55.21921212623911,1457290800.0,0
2007-11-14,16.0916734543911,16173200.0,45.552228003104204,0.34583149207500696,51.34703218741362,1441117600.0,0
2007-11-15,15.7899921932386,13921400.0,42.958129341216065,0.2301820852150911,48.2688259169714,1427196200.0,1
2007-11-16,15.8898002912758,18067500.0,44.092484849716506,0.1449123174592657,45.729978748900415,1445263700.0,1
2007-11-19,15.6946980292836,11043700.0,42.320784218819455,0.06089038373142586,43.30523784603524,1434220000.0,1
2007-11-20,16.2637044977416,19661500.0,48.78429533665279,0.039758155260603445,40.45314061308905,1453881500.0,1
2007-11-21,16.5641318883157,14012900.0,51.85213855178429,0.04671419937900012,38.262866194908625,1467894400.0,1
2007-11-23,16.9698844074717,5471900.0,55.71077998144239,0.08399945827190791,36.562914742832824,1473366300.0,0
2007-11-26,16.7015561037035,13566600.0,52.70275995260259,0.09084919005809411,35.54752846182833,1459799700.0,1
2007-11-27,16.8913921092666,17791100.0,54.57157346165776,0.11032408361005253,33.83363025867236,1477590800.0,1
2007-11-28,17.3600889314562,15817100.0,58.89045184246824,0.16171385686833162,32.89472328619898,1493407900.0,1
2007-11-29,17.4789558622843,12403500.0,59.930867649419916,0.20961586906702223,32.307248040620365,1505811400.0,1
2007-11-30,17.3786462160158,15775200.0,58.58344004177226,0.23675524166774764,32.03089406864074,1490036200.0,1
2007-12-03,17.0910083053409,8641500.0,54.78009466791961,0.23237474309119932,31.716675899084436,1481394700.0,1
2007-12-04,17.1569618977625,8455100.0,55.49358892754058,0.23155583855242057,31.176393632777756,1489849800.0,1
2007-12-05,17.5168227537507,8410700.0,59.269815531231544,0.256982282613091,30.93566903500073,1498260500.0,1
2007-12-06,17.9368693975,9808100.0,63.19524352147382,0.307482707146459,31.313330016592158,1508068600.0,1
2007-12-07,17.9270892069888,7696400.0,63.04289394269052,0.34276430425124005,31.710257713875528,1500372200.0,0
2007-12-10,18.0161140180521,7704600.0,63.89611052327501,0.3736021295976286,32.300184534726505,1508076800.0,0
2007-12-11,17.5342264773782,12265900.0,56.316970431947965,0.35506407350930047,31.790172385496362,1495810900.0,0
2007-12-12,17.537887779467,12305800.0,56.35932609740329,0.3367857109456516,30.67773677010589,1508116700.0,0
2007-12-13,17.4049774981613,10071500.0,54.30099952913253,0.3080245131526418,29.215181209976937,1498045200.0,0
2007-12-14,17.3024108848518,7339600.0,52.7014304034521,0.27379860825704583,27.957489213505,1490705600.0,0
2007-12-17,16.7825561430653,10961000.0,45.40139358948405,0.2023933346122071,26.41084391307768,1479744600.0,0
2007-12-18,16.8858750787219,14319000.0,46.97348688201312,0.15238452152845738,25.48094973196726,1494063600.0,0
2007-12-19,16.9866862732217,8833300.0,48.530736493454,0.11950917042261722,24.455951608008007,1502896900.0,0
2007-12-20,17.2956399837286,8835500.0,53.078581280641,0.11703608113030128,22.858615527349485,1511732400.0,0
2007-12-21,17.4711818646985,10753200.0,55.48534106606504,0.12776807197716522,21.50792361300386,1522485600.0,0
2007-12-24,17.5724946074297,3253500.0,56.860659061547814,0.1428022087049463,20.33065711625759,1525739100.0,0
2007-12-26,17.8260272383733,5054900.0,60.17650202005934,0.17317854041931113,19.868871513240627,1530794000.0,0
2007-12-27,17.5727453815453,5879100.0,55.58032808534693,0.1747992956004758,19.5743332233443,1524914900.0,0
2007-12-28,17.6176339482505,5120200.0,56.218556207016434,0.17765795759524394,19.017466389055194,1530035100.0,0
2007-12-31,17.3405285504338,4747600.0,51.31677548406536,0.1557677840320295,18.102836975679324,1525287500.0,1
2008-01-02,17.1827916316766,8605100.0,48.71306496253331,0.1242592296411118,17.15220184951191,1516682400.0,0
2008-01-03,17.186302469296,6498400.0,48.77536299084831,0.09843704752508842,16.34019525419112,1523180800.0,0
2008-01-04,16.4758593995994,10708800.0,38.56643252774027,0.02041068221593889,16.703977766166634,1512472000.0,1
2008-01-07,16.2815094599542,12793900.0,36.32646032525786,-0.05645738473262085,17.759751193340133,1499678100.0,1
2008-01-08,15.8408968309787,10667500.0,31.81495304964301,-0.15118685049683123,18.971244046061596,1489010600.0,1
2008-01-09,16.3805652356444,13465900.0,41.41246271570016,-0.18063169480603847,20.39309155661422,1502476500.0,1
2008-01-10,16.2183143828051,12655700.0,39.607407426090404,-0.21458562439381268,21.41347472307951,1489820800.0,1
