,price,volume,rsi,macd,adx,obv,target
1999-12-07,35.5081459646019,27957300.0,82.74740544018968,1.9571964302264675,0.0,215149200.0,0
1999-12-08,34.9624050019932,20833400.0,77.31096578629314,2.00969394656407,0.0,194315800.0,0
1999-12-09,34.5041225269821,24285000.0,72.97519013453885,1.991363838034939,61.46955705505365,170030800.0,0
1999-12-10,34.9169265884425,16628300.0,74.36955747877239,1.9872392754230859,59.899353065334616,186659100.0,0
1999-12-13,35.4031957794848,18419100.0,75.94409744321575,2.000151883768474,58.749407581730146,205078200.0,0
1999-12-14,34.2627371012129,20955300.0,65.7432503299249,1.8964980853875524,57.45481771811972,184122900.0,0
1999-12-15,33.5420791634091,45387100.0,60.23718702883112,1.7361869481943586,54.36387371354687,138735800.0,0
1999-12-16,34.2417470641895,21339100.0,63.438726100747935,1.6466154117298117,52.018161691874695,160074900.0,0
1999-12-17,34.8749465143957,28551200.0,66.09900638460778,1.608185071077692,50.27411978647216,188626100.0,0
1999-12-20,36.1378470753042,19030500.0,70.6811282966666,1.6604931387181239,49.18350753780135,207656600.0,0
1999-12-21,36.3827308405773,19781400.0,71.48593010564315,1.702087131521246,48.329521011694624,227438000.0,0
1999-12-22,35.857979914992,15196700.0,67.22734294835499,1.673417540576466,47.00553592477241,212241300.0,0
1999-12-23,36.5226644207334,10609100.0,69.69038807577638,1.6849085904016476,45.77612120120178,222850400.0,0
1999-12-27,36.8025315810455,13235600.0,70.68925724588698,1.6970358976069448,44.19839555706363,236086000.0,0
1999-12-28,36.8025315810455,13145200.0,70.68925724588698,1.6871979086924966,43.129145998979865,249231200.0,0
1999-12-29,37.1173821363966,9148700.0,71.8976090465201,1.6853790396428892,42.136271409330654,258379900.0,0
1999-12-30,37.1523655314357,8921200.0,72.03555689099088,1.6675380992265971,41.214316433227815,267301100.0,0
1999-12-31,37.4672160867868,5363200.0,73.3056015120109,1.6596731548916779,40.41157889824812,272664300.0,0
2000-01-03,37.817050037177,26538000.0,74.68151970325563,1.662504489077584,40.41549854381177,299202300.0,0
2000-01-04,35.683062939797,25402800.0,55.79076501756736,1.4755442617789427,38.031627708606884,273799500.0,0
2000-01-05,35.9629301001091,34262000.0,57.31569265368128,1.3345757174327773,36.05619900466183,308061500.0,0
2000-01-06,34.9833950390166,24121300.0,50.72123904568412,1.1307818875880002,34.22187235099856,283940200.0,0
2000-01-07,37.0474153463186,31130300.0,60.92355897701753,1.1228791464107672,32.18212651636736,315070500.0,0
2000-01-10,38.4117677528403,25291500.0,65.9428737965768,1.2127284255367599,31.18066182766352,340362000.0,0
2000-01-11,37.2573157165527,21605100.0,59.033168230266014,1.177209853005273,29.932119421642305,318756900.0,0
2000-01-12,36.3127640504993,20378900.0,54.04352127606577,1.0606175638096218,28.346179184482228,298378000.0,0
2000-01-13,37.1523655314357,17247200.0,57.48355595862585,1.0241602751548555,26.873520392833587,315625200.0,0
2000-01-14,37.6421330619819,21811500.0,59.3930483914908,1.022995304712154,26.178973520039246,337436700.0,0
2000-01-18,39.1814024436986,29784300.0,64.75119647073224,1.133215232340298,26.194671481001347,367221000.0,0
2000-01-19,39.2863526288157,22798500.0,65.08943606889932,1.2150278373307657,26.30618201817675,390019500.0,0
2000-01-20,39.3213360238547,20865600.0,65.20927748887577,1.268070259222931,26.806955062701835,410885100.0,0
2000-01-21,40.3358544799862,22487300.0,68.57800944951008,1.3761070163600664,27.327706081463266,433372400.0,0
2000-01-24,38.1668839875671,21893900.0,56.07650400531062,1.2720457809171535,26.462735769541265,411478500.0,0
2000-01-25,39.2163858387376,27689900.0,59.88696251541662,1.2597410201259933,25.234742951434715,439168400.0,0
2000-01-26,37.5021994818258,17654400.0,51.95838161911151,1.099000304195492,24.06359580746687,421514000.0,0
2000-01-27,37.2922991115917,23954300.0,51.066839208643295,0.9437954367760568,22.645900850402366,397559700.0,0
2000-01-28,36.3477474455383,24782200.0,47.14642165500456,0.7360918272690924,21.54349556262525,372777500.0,1
2000-01-31,38.3068175677232,33457300.0,54.88290236826689,0.7212516662938384,21.263216085560696,406234800.0,0
2000-02-01,41.2104393559616,43631500.0,63.42760896726862,0.9330333162576707,20.628039288630223,449866300.0,0
2000-02-02,39.8460869494399,34224600.0,57.88058420072197,0.9794890230736684,20.03823226290907,415641700.0,0
