,price,volume,rsi,macd
2023-01-10,89.24,22855590.0,45.20256279739407,-1.7529160572401565
2023-01-09,88.8,22996681.0,43.91207557622353,-1.9099420925540045
2023-01-06,88.16,26612628.0,42.06942093874143,-2.037783438099254
2023-01-05,86.77,23136084.0,37.95882556756991,-2.106151360041025
2023-01-04,88.71,27046483.0,41.80303382311703,-2.0212514879006562
2023-01-03,89.7,20738457.0,43.91024867159979,-2.0810156294538444
2022-12-30,88.73,19190296.0,41.2142157632411,-2.2278270882442115
2022-12-29,88.95,18280660.0,41.63569261870098,-2.284043501634926
2022-12-28,86.46,17879567.0,34.60744634249308,-2.3449736365207485
2022-12-27,87.93,15470870.0,37.053477064373,-2.135106664880155
2022-12-23,89.81,17815010.0,40.448567352701346,-1.985856724133356
2022-12-22,88.26,23656066.0,35.956051420307176,-1.9578925201382305
2022-12-21,90.25,20336387.0,39.50937058303077,-1.735903408564269
2022-12-20,89.63,21976846.0,37.72903551148206,-1.6299332565761944
2022-12-19,89.15,23020537.0,36.38301527521374,-1.4078414152157848
2022-12-16,90.86,48485507.0,39.18493241927045,-1.05502104438537
2022-12-15,91.2,28298756.0,39.750120735212576,-0.7634572831525617
2022-12-14,95.31,26452939.0,47.42896673720305,-0.41482924924228826
2022-12-13,95.85,34788522.0,48.57375842939092,-0.38229195142601213
2022-12-12,93.56,27380948.0,43.1724527466804,-0.39018373564704234
2022-12-09,93.07,21885308.0,41.961275382414364,-0.16141748589791405
2022-12-08,93.95,25593232.0,43.50765611498173,0.1828102363040216
2022-12-07,95.15,26647877.0,45.637272202104946,0.5299109255682595
2022-12-06,97.31,20877623.0,49.70369089480977,0.8430480100390554
2022-12-05,99.87,19955546.0,55.10756423594398,1.0105350086175946
2022-12-02,100.83,18821527.0,57.275944082893616,0.9489560866779385
2022-12-01,101.28,21771536.0,58.274001636571896,0.7588105377778191
2022-11-30,101.45,39888074.0,58.6324055693023,0.45926024754128036
2022-11-29,95.44,20220007.0,48.16732988218223,0.05293590985695573
2022-11-28,96.25,19981974.0,49.74215587507799,0.14547559652376663
2022-11-25,97.6,8567819.0,52.393213093921496,0.179001151556335
2022-11-23,98.82,17568859.0,54.84612425501451,0.08173375232070157
2022-11-22,97.33,18868850.0,52.314280626501066,-0.16782185546470885
2022-11-21,95.83,18696874.0,49.67653642272783,-0.33219542241312183
2022-11-18,97.8,24969880.0,53.27003612981312,-0.38443665990128295
2022-11-17,98.5,21818732.0,54.57256636700004,-0.6461054879694359
2022-11-16,98.99,24660195.0,55.45392047779821,-1.0419648941514197
2022-11-15,98.72,31830969.0,55.08275104198301,-1.5819605013996636
2022-11-14,96.03,24170076.0,51.3311407543655,-2.2206900146306907
2022-11-11,96.73,30569112.0,52.38844792511155,-2.7297492840327635
2022-11-10,94.17,42371216.0,48.80762555938307,-3.411061307392771
2022-11-09,87.4,26743883.0,37.211445727664696,-3.9703932163738074
2022-11-08,88.91,30172001.0,39.04316218750368,-3.937243860689634
2022-11-07,88.65,26899879.0,38.55960547353107,-3.9914096814608655
2022-11-04,86.7,40173284.0,34.96677382905334,-3.9760153700603666
2022-11-03,83.49,48510364.0,28.583117512543012,-3.699988225399224
2022-11-02,87.07,43553551.0,31.817518115520244,-2.9670228411168296
2022-11-01,90.5,43220599.0,35.37923196709691,-2.352844872943777
2022-10-31,94.66,29868714.0,40.48285226534748,-1.8839436135964291
2022-10-28,96.58,35696925.0,43.15056889345073,-1.681615917286237
2022-10-27,92.6,54036485.0,34.892102120340496,-1.5944032442898077
2022-10-26,94.82,71671814.0,37.73104995425805,-1.0546604762937761
2022-10-25,104.93,29910170.0,57.52277189702321,-0.5764482818509435
2022-10-24,102.97,24680831.0,53.09343681428394,-0.987072742298821
2022-10-21,101.48,28988727.0,49.3663721613707,-1.2972578137461142
2022-10-20,100.53,25125082.0,46.866882984305214,-1.522588464011605
2022-10-19,100.29,21573686.0,46.24438347184252,-1.6913182981466548
2022-10-18,101.39,21610541.0,48.67123288427428,-1.8576415657423695
2022-10-17,100.78,23311604.0,47.245642897034166,-2.154910295426461
2022-10-14,97.18,22624832.0,37.77481403237375,-2.440880051562516
2022-10-13,99.71,32812220.0,42.78762296655191,-2.4038322850079794
2022-10-12,98.3,17343431.0,38.56889990144057,-2.5791810297328084
2022-10-11,98.05,21617727.0,37.81394634513835,-2.6219107943854567
2022-10-10,98.71,16529897.0,38.988541416996625,-2.6128580824419743
2022-10-07,99.57,24249910.0,40.51112195488597,-2.6304983216349314
2022-10-06,102.24,17156240.0,45.6505851637986,-2.7023155240719916
2022-10-05,102.22,18475515.0,45.60258355258407,-3.026528527559691
2022-10-04,102.41,22580931.0,45.960668613117406,-3.3942836188831365
2022-10-03,99.3,24840028.0,38.63706207097208,-3.833646900988583
2022-09-30,96.15,26277832.0,29.673053107308746,-4.022017535225146
2022-09-29,98.09,21921520.0,32.377958586316566,-3.883217616956543
2022-09-28,100.74,24616999.0,36.61109251815426,-3.8471025559379513
2022-09-27,98.09,24224988.0,27.85215963766848,-4.014866931787864
2022-09-26,98.81,22437938.0,28.858184890506706,-3.900779034319399
2022-09-23,99.17,25656959.0,29.350393557482604,-3.771731877414993
2022-09-22,100.57,21145595.0,31.2767786708569,-3.5888137698400584
2022-09-21,100.01,26596757.0,29.55955614710122,-3.445688275883114
2022-09-20,101.83,24001668.0,31.97040439978865,-3.155870815947054
2022-09-19,103.85,19738603.0,34.90431136993942,-2.925363864305794
2022-09-16,103.63,64540115.0,34.29451269305332,-2.7942751534573915
2022-09-15,103.9,26494933.0,34.66457644709402,-2.563914287560607
2022-09-14,105.87,22115805.0,37.398754762990635,-2.260087665451451
2022-09-13,105.31,33014991.0,36.06769230337996,-2.040002229007385
2022-09-12,111.87,19732905.0,46.919431032842084,-1.672402239524132
2022-09-09,111.78,21745034.0,46.71519217955611,-1.8468124021906078
2022-09-08,109.42,21660654.0,41.206942047263844,-2.033396829416688
2022-09-07,110.48,22987178.0,43.0635904363289,-2.001678817193735
2022-09-06,107.48,20529528.0,35.41619370240787,-2.0400070442518086
2022-09-02,108.68,20618080.0,37.27582170890075,-1.753800424325874
2022-09-01,110.55,22784385.0,40.34092964967803,-1.485168695993849
2022-08-31,109.15,25897978.0,36.72382996664653,-1.311094472617441
2022-08-30,109.91,20548202.0,37.881574917435906,-0.9272965442698506
2022-08-29,110.34,20347494.0,38.5195688149092,-0.5013246932622621
2022-08-26,111.3,31698668.0,39.913117822822294,0.005880464834874033
2022-08-25,117.7,14874666.0,51.43158863558086,0.5554276962267011
2022-08-24,114.7,16051174.0,44.45430873794689,0.597134486894447
2022-08-23,114.77,14390691.0,44.59310958188822,0.9471364708100793
2022-08-22,115.07,19316024.0,45.154176553034624,1.3729624725233265
2022-08-19,118.12,20186983.0,51.24048691739221,1.865955478746102
2022-08-18,120.86,15652029.0,57.73188000245603,2.1575071997250177
2022-08-17,120.32,17589157.0,56.728689947978594,2.2192694734148404
2022-08-16,122.51,15626171.0,62.296713923642685,2.3208021285838214
2022-08-15,122.88,15524951.0,63.27097600954308,2.193655777492822
2022-08-12,122.65,16121087.0,62.93639619459942,1.9617903507913326
2022-08-11,119.82,16671627.0,58.63071046807691,1.6607288010626462
2022-08-10,120.65,20497021.0,60.54623991874792,1.540454185938927
2022-08-09,117.5,15424257.0,55.41262404987203,1.2800243435673764
2022-08-08,118.14,17061112.0,56.807137186284706,1.2497298997612347
2022-08-05,118.22,15615663.0,56.97355989226668,1.1277216474885279
2022-08-04,118.87,15757698.0,58.2613009419296,0.947446072442446
2022-08-03,118.78,25302816.0,58.1396536429441,0.6373860319662583
2022-08-02,115.9,17911039.0,54.1707394778822,0.24152923802080295
2022-08-01,115.48,22856202.0,53.5746712181513,0.02599523210463417
2022-07-29,116.64,31336183.0,55.4233873354742,-0.20671901154987893
2022-07-28,114.59,23303844.0,52.747638015606306,-0.6188492787372724
2022-07-27,113.6,41474618.0,51.44053782452661,-0.927148648438461
2022-07-26,105.44,36626630.0,38.39844405162623,-1.206364954516161
2022-07-25,108.21,28289942.0,41.94992568626949,-0.7143630040259836
2022-07-22,108.36,44455304.0,42.145935788121314,-0.35803523443269114
2022-07-21,115.04,27267848.0,52.23956452568016,0.08670363125814617
2022-07-20,114.7,26780088.0,51.69277334426561,-0.02705445116932026
2022-07-19,114.62,30992331.0,51.57163561968705,-0.1372394298142865
2022-07-18,109.91,33247345.0,43.87769063065043,-0.26773386539655064
2022-07-15,112.767,1716538.0,48.19001026800723,0.04916572941148445
2022-07-14,111.44,1618277.0,45.89667727336567,0.16203516526593376
2022-07-13,112.187,1947943.0,46.98376969389119,0.4388534609890229
2022-07-12,114.8495,1248508.0,50.98018846397493,0.7097327626430143
2022-07-11,116.5225,1341523.0,53.6424671556249,0.7740589583883946
2022-07-08,120.1685,1454110.0,59.98121340681574,0.6745617179268351
2022-07-07,119.306,1609197.0,58.91476927457403,0.16652616056789782
2022-07-06,115.2135,1442634.0,53.44904543701338,-0.39651596770578124
2022-07-05,113.887,1821469.0,51.507393568952445,-0.6927040518993692
2022-07-01,109.081,1551394.0,43.59194083383043,-0.9256102386061116
2022-06-30,109.3725,1902302.0,43.9964120326095,-0.7200816225320779
2022-06-29,112.2565,931393.0,48.0962286757821,-0.47695845623348987
2022-06-28,112.5715,1415811.0,48.55512317097715,-0.45335094643081675
2022-06-27,116.6225,1641965.0,54.79879127935388,-0.44869771106183975
2022-06-24,118.538,1956138.0,58.07786052901471,-0.8486974330299972
2022-06-23,112.6845,1235486.0,49.50378705102371,-1.541930570043462
2022-06-22,112.034,1196086.0,48.415073641153725,-1.8083273293582067
2022-06-21,112.015,1950514.0,48.38489127893921,-2.055810795547444
2022-06-17,107.8655,2175833.0,41.43594351123131,-2.339852444457378
2022-06-16,106.636,1765662.0,39.18318869181134,-2.245864113510322
2022-06-15,110.3905,1659601.0,43.980300752426274,-1.9680482567231934
2022-06-14,107.194,1274047.0,37.977295787110094,-1.9671044066898276
2022-06-13,106.8765,1837810.0,37.35817315229227,-1.6118254649135793
2022-06-10,111.4275,1567487.0,43.08220937986252,-1.1025883361022295
2022-06-09,114.918,1157080.0,48.359277089468044,-0.8999534795306232
2022-06-08,117.238,1127213.0,52.314120446313126,-0.9836238483497084
2022-06-07,117.2295,1320677.0,52.30084936256538,-1.3123285903936903
2022-06-06,117.0105,1189336.0,51.98112992923196,-1.7119214998332097
2022-06-03,114.564,1247604.0,48.392864468474514,-2.1747485006111447
2022-06-02,117.746,1374770.0,53.19353319131977,-2.484753167049746
2022-06-01,114.137,1431464.0,47.73279004252457,-3.1682754406924545
2022-05-31,114.039,2565096.0,47.578581237788896,-3.6271525908227176
2022-05-27,112.799,1496221.0,45.696139766566674,-4.150109933849734
2022-05-26,108.296,1514374.0,38.21453799102854,-4.630973889002789
2022-05-25,105.8395,1894967.0,33.57900816317081,-4.718884262467185
2022-05-24,105.926,3019319.0,33.6615857730377,-4.5123351862349494
2022-05-23,111.6665,1577911.0,39.6740076697909,-4.191876762589658
2022-05-20,109.313,1879301.0,35.27269524585493,-4.3063698034992655
2022-05-19,110.7455,1459587.0,36.789746533894764,-4.150237360391159
2022-05-18,112.401,1399138.0,38.569910988901995,-4.036443044127509
2022-05-17,116.7015,1078804.0,43.66659543123639,-4.001048218000051
2022-05-16,114.7925,1164119.0,40.42147239117251,-4.335543574935542
2022-05-13,116.5155,1486878.0,42.47198474843827,-4.505047923970523
2022-05-12,113.161,2073244.0,36.66351024458708,-4.831301868753769
2022-05-11,113.961,1825082.0,37.50203332145879,-4.835897967458877
2022-05-10,114.5845,1557889.0,38.13320288478263,-4.852878472097629
2022-05-09,113.084,1726048.0,35.71544543551724,-4.867448083878742
2022-05-06,115.66,1765474.0,38.088304319694025,-4.662466779877505
2022-05-05,116.7465,2154452.0,39.105856841390036,-4.59530203506317
2022-05-04,122.575,1656826.0,45.10887376051039,-4.553360094808312
2022-05-03,118.1295,1060787.0,38.413195747556465,-5.027043507867631
2022-05-02,117.157,1513982.0,36.848387318983704,-5.105882431330727
2022-04-29,114.9665,1684655.0,33.303990637865255,-5.033224003731533
2022-04-28,119.4115,1839547.0,37.24258766645948,-4.644242170632481
2022-04-27,115.0205,3111906.0,29.60622556200549,-4.532789108449563
2022-04-26,119.506,2284104.0,33.46927766490282,-3.8775193584132097
2022-04-25,123.25,1726090.0,37.23491204228305,-3.4414620504262246
2022-04-22,119.614,2320515.0,30.147691906655282,-3.2160440020439296
2022-04-21,124.9375,1507877.0,35.615087478224595,-2.511338871169869
2022-04-20,128.2455,1126974.0,39.77752518172845,-2.117379393273609
2022-04-19,130.531,1135965.0,43.00179483350212,-1.9205601412202213
2022-04-18,127.961,745860.0,37.73157552508828,-1.8741172392725218
2022-04-14,127.253,1174168.0,36.223071197767744,-1.5259065936698448
2022-04-13,130.286,977148.0,40.08609027117639,-0.9871809101017561
2022-04-12,128.3745,1150161.0,36.09791907551385,-0.5940265880188633
2022-04-11,129.7965,1209367.0,37.83777099587882,0.11104713344721517
2022-04-08,134.0105,821724.0,43.623542856781675,0.8645769069047162
2022-04-07,136.465,972427.0,47.55660122174237,1.3847174263809165
2022-04-06,137.176,1178730.0,48.73856474641985,1.778551799583198
2022-04-05,141.063,926553.0,55.77574920218315,2.1829651006583504
2022-04-04,143.6425,954245.0,61.222996455766705,2.271624039839253
2022-04-01,140.7,1174001.0,56.74867309365041,2.0891032816324753
2022-03-31,139.6495,1475816.0,55.02844544589478,2.12535346615212
2022-03-30,142.6445,1052319.0,61.504482800238,2.2476676512495146
2022-03-29,143.25,1433921.0,62.894000090782676,2.0661462271192477
2022-03-28,141.95,1188654.0,61.14390832652425,1.7427549370167128
2022-03-25,141.5215,946137.0,60.57477548422787,1.4370045276565122
2022-03-24,141.312,1027236.0,60.31085396358239,1.069483030216304
2022-03-23,138.5035,1265116.0,56.70286222209771,0.6061667475894978
2022-03-22,140.2775,1485315.0,59.89653163576222,0.2919460850717712
2022-03-21,136.4785,1311843.0,54.83846342102889,-0.29398568541554937
2022-03-18,136.8015,2274522.0,55.39001069460562,-0.6507642625041967
2022-03-17,134.6005,1199719.0,52.358077857157255,-1.1295650752609276
2022-03-16,133.6905,1602910.0,51.0816510557517,-1.50015716608479
2022-03-15,129.6605,1514630.0,45.024713264563864,-1.8586924214115186
2022-03-14,126.741,1512693.0,40.02970441421346,-1.8789509848080002
2022-03-11,130.4755,1329990.0,44.87240235162163,-1.580219900491386
2022-03-10,132.682,1213260.0,48.06245407242228,-1.5561853906837655
2022-03-09,133.866,1612872.0,49.82747715421391,-1.7275350106647807
2022-03-08,127.2785,1762478.0,38.07949830549909,-2.041664380012719
2022-03-07,126.4645,1958895.0,36.369961336266506,-1.7421834749984555
2022-03-04,132.122,1223612.0,44.25539817477309,-1.2517160875075604
2022-03-03,134.308,988965.0,47.98841768682958,-1.1835309334736053
2022-03-02,134.7515,1198337.0,48.763318367700094,-1.3018614323833901
2022-03-01,134.168,1231996.0,47.73220517699663,-1.479114375611715
2022-02-28,134.891,1483784.0,48.86362500118769,-1.624428286777885
2022-02-25,134.5195,1311793.0,48.27867633700535,-1.8598881764950477
2022-02-24,132.6735,2158254.0,45.39666854064275,-2.095542244075915
2022-02-23,127.585,1321564.0,36.31328219246999,-2.1778855486016653
2022-02-22,129.4025,1922576.0,38.43380002690844,-1.733205394762166
2022-02-18,130.4675,1592930.0,39.69505633791959,-1.3254761017558963
2022-02-17,132.3085,1548406.0,41.9022844790303,-0.8942219699296459
2022-02-16,137.4875,1280483.0,49.022894307949784,-0.5182252857451601
2022-02-15,136.4255,1328878.0,47.318250684711465,-0.5580953319570483
2022-02-14,135.3,1339640.0,45.525636247200154,-0.4927353497481022
2022-02-11,134.13,1940440.0,43.67560564638117,-0.28754882191421416
2022-02-10,138.6025,1650885.0,49.662398633358954,0.09765360193074457
2022-02-09,141.453,1431358.0,54.04681097430343,0.13250973415566136
2022-02-08,139.213,1712752.0,50.882631721011684,-0.1151613077558693
2022-02-07,138.938,2230537.0,50.49403156037123,-0.2015318185919739
2022-02-04,143.016,2461220.0,56.667540710608506,-0.2808406259705123
2022-02-03,142.6505,2846507.0,56.222087001642656,-0.7931970946468141
2022-02-02,148.0365,4487538.0,65.42504786434614,-1.3983983023806559
2022-02-01,137.8785,2560160.0,51.530414390390206,-2.698907504944458
2022-01-31,135.6985,1702778.0,47.31082166218399,-3.285304232508537
2022-01-28,133.2895,1525878.0,42.14240878048672,-3.7640098123083874
2022-01-27,129.121,1514251.0,31.317028161146993,-4.074982973255715
2022-01-26,129.24,1981544.0,31.473128994013607,-3.9881962372538453
2022-01-25,126.7355,1800430.0,24.077321658580686,-3.831531039851427
2022-01-24,130.372,2764602.0,28.17752508928065,-3.3208342818599306
2022-01-21,130.092,2095961.0,27.292271775318355,-2.9909582848328
2022-01-20,133.5065,1096528.0,31.71933436765231,-2.4979026190297304
2022-01-19,135.652,1002757.0,35.035203128768686,-2.179909349309753
2022-01-18,136.2905,1347275.0,36.0774158996736,-1.9607774399680977
2022-01-14,139.7865,1191296.0,42.50621796547331,-1.7175759492815814
2022-01-13,139.131,1328254.0,40.665363276483525,-1.738135850997594
2022-01-12,141.648,1182079.0,45.90613435102971,-1.6723539677187773
2022-01-11,140.0175,1148153.0,41.360282174244105,-1.820343578985188
2022-01-10,138.574,1704784.0,37.008571105252166,-1.8167398671254205
2022-01-07,137.0045,970412.0,31.906662805300044,-1.6387403677389614
2022-01-06,137.551,1452452.0,32.76469073414496,-1.2279084195367602
2022-01-05,137.6535,2482076.0,32.9188657209217,-0.7413206104563415
2022-01-04,144.4165,1146389.0,46.25359395457102,-0.11991114344158404
2022-01-03,145.0745,1261225.0,48.01062102684568,-0.013618898001794832
2021-12-31,144.6795,847077.0,46.88594100705391,0.05525038833047802
2021-12-30,146.0025,648851.0,50.26802373753717,0.18256718087340573
2021-12-29,146.5045,851236.0,51.578934552774655,0.2077087279973
2021-12-28,146.448,931792.0,51.44660373507705,0.18566453937370397
2021-12-27,148.064,662966.0,55.47300018799652,0.16058029077595393
2021-12-23,147.1425,690934.0,53.54798721107286,-0.03831022711830201
2021-12-22,146.949,922024.0,53.15308261069478,-0.19778415756343293
2021-12-21,144.2205,977597.0,47.285243975140034,-0.37875220467608983
2021-12-20,142.4015,1013176.0,42.85420599644192,-0.32641320728643564
2021-12-17,142.803,2170235.0,43.605452099743225,-0.06965451305765669
2021-12-16,144.8385,1369987.0,47.527713899814245,0.21819610412973134
2021-12-15,147.3685,1364048.0,53.033379341390805,0.37517349400701505
2021-12-14,144.9705,1238940.0,47.70128418044283,0.31247665717390305
2021-12-13,146.7045,1205196.0,51.63759924521562,0.47206757951167333
2021-12-10,148.675,1081923.0,56.56291685457879,0.49234446468443593
2021-12-09,148.106,929030.0,55.422846439413995,0.3104310422731942
2021-12-08,148.7205,948197.0,56.92104304534874,0.13166254978065695
2021-12-07,148.0365,1162914.0,55.68281193983405,-0.16099341772479647
2021-12-06,143.7965,1109885.0,46.89703016512014,-0.46254349381030124
2021-12-03,142.5205,1334374.0,43.78259613792269,-0.40899404919491644
2021-12-02,143.7765,1062535.0,46.262553460817394,-0.20477648098847112
2021-12-01,141.618,1427289.0,40.922541480415326,-0.06902567239060886
2021-11-30,142.452,2079526.0,42.4354885194752,0.3250202785454519
2021-11-29,146.114,1313806.0,49.96760990760593,0.7383222700522651
2021-11-26,142.806,849606.0,41.21548466462104,0.882248488011129
2021-11-24,146.7175,823203.0,51.01356786789572,1.3899325191075604
2021-11-23,146.757,906657.0,51.12754158176958,1.6194429367018017
2021-11-22,147.0785,1231385.0,52.0056923424658,1.8848043360791564
2021-11-19,149.9525,989148.0,60.653154435445124,2.163352095486914
2021-11-18,150.709,1334120.0,63.222650572428634,2.194787932469353
2021-11-17,149.062,764541.0,59.7778868100577,2.1259618490183243
2021-11-16,149.076,862743.0,59.822114120309394,2.174886202882334
2021-11-15,149.388,812367.0,60.752266995773724,2.2042713061359507
2021-11-12,149.6455,849970.0,61.484921382123275,2.177947982563154
2021-11-11,146.748,623155.0,55.93199986195977,2.086452424365689
2021-11-10,146.626,1135416.0,55.68218354337577,2.23434060391196
2021-11-09,149.2485,842214.0,62.786729104713125,2.4030220170213568
2021-11-08,149.3515,919407.0,63.080257790526026,2.316349609506176
2021-11-05,149.241,1020407.0,62.90751137948535,2.1615444695939914
2021-11-04,148.683,1235040.0,62.075444744903656,1.943767080548298
2021-11-03,146.79,894330.0,59.191731766084935,1.6943455100856397
2021-11-02,145.863,1054648.0,57.730207298312095,1.5440896800029975
2021-11-01,143.774,1578447.0,54.30573511672356,1.4242345706247193
2021-10-29,148.2705,1447725.0,64.79821201034423,1.4632379099909656
2021-10-28,146.129,1620903.0,61.50934407945502,1.033911439000434
2021-10-27,146.4275,2592546.0,62.26226295648505,0.688939667823405
2021-10-26,139.672,1412937.0,49.192674854987914,0.20821657562547102
2021-10-25,138.773,1054085.0,46.92110864410836,0.279443224120115
2021-10-22,138.625,1509132.0,46.55583638215226,0.4578242449387915
2021-10-21,142.7805,742496.0,56.735305704617645,0.6939131224937114
2021-10-20,142.415,896975.0,55.94864088568929,0.5620496444275318
2021-10-19,143.822,765792.0,59.837781112381556,0.4227831739586918
2021-10-18,142.9605,828360.0,58.185169092436205,0.09562076002995923
2021-10-15,141.675,1062668.0,55.65697358861244,-0.23563193207590416
2021-10-14,141.412,1071878.0,55.14171893652694,-0.5241161764426465
2021-10-13,137.9,819664.0,47.59042644517058,-0.8579252857770143
2021-10-12,136.713,1126751.0,44.66712622319231,-0.9139227266252021
2021-10-11,138.8475,829238.0,49.254562169650285,-0.8512442205568789
2021-10-08,140.056,946421.0,52.065818961068786,-0.9761928296034341
2021-10-07,139.1855,912523.0,50.16324636671264,-1.2445207949013195
2021-10-06,137.354,988216.0,45.973829531335404,-1.4802700045011647
2021-10-05,136.177,1206337.0,43.12055170941849,-1.5731605228703813
2021-10-04,133.765,1576495.0,36.765645862696324,-1.5490002678017447
2021-10-01,136.4625,1419365.0,41.591293901194746,-1.2500466292551948
2021-09-30,133.2655,1768199.0,31.72984225847206,-1.1249451250847926
2021-09-29,134.521,1316861.0,33.811539703851096,-0.623394548851536
2021-09-28,136.184,2109483.0,36.7794128692796,-0.10199880174863551
