,price,volume,rsi,macd,adx,obv
2023-05-08,126.88,3892645.0,55.87237749275361,1.090578767139533,18.552987583454474,739577118.0
2023-05-05,126.59,4887759.0,55.202613908237346,1.08063408835352,18.628869599006453,735684473.0
2023-05-04,123.67,6177127.0,47.794106789789716,1.0817500206906203,18.977921912890512,730796714.0
2023-05-03,126.74,4560081.0,56.99640576249258,1.3647489012999046,20.16270792127782,736973841.0
2023-05-02,127.26,3831644.0,58.77634361893267,1.393525670349561,20.997949843381747,741533922.0
2023-05-01,127.92,4112782.0,61.02230286704928,1.3570403730951313,21.062491137508065,745365566.0
2023-04-28,126.72,4421419.0,58.33429412366462,1.2235330973544762,20.05285428205944,741252784.0
2023-04-27,125.7,4252135.0,55.935823516304964,1.1575142385385249,19.54671502527,736831365.0
2023-04-26,123.84,3776265.0,51.176895480860686,1.1602681425437567,19.427623687862486,732579230.0
2023-04-25,124.66,4383342.0,53.54418865816421,1.3362883161280052,19.742952446628784,736355495.0
2023-04-24,127.09,3790923.0,61.35375657671778,1.4580262349045654,19.614904065589492,740738837.0
2023-04-21,125.53,3651389.0,57.673661803598584,1.344782251453509,18.768420597915945,736947914.0
2023-04-20,124.45,3891706.0,54.913647762306084,1.339517643463921,18.405970356933523,733296525.0
2023-04-19,125.67,3547598.0,58.945480409506025,1.4232778326340991,18.14594992015542,737188231.0
2023-04-18,126.21,3857914.0,60.77960712955575,1.3852658874275505,17.097925146931164,740735829.0
2023-04-17,126.19,3914761.0,60.73759184471137,1.2616176826376915,15.908413865303686,736877915.0
2023-04-14,125.95,4828882.0,60.26325791353018,1.0874831713220772,14.882999549687478,732963154.0
2023-04-13,126.43,5355297.0,61.64637880812143,0.873842639841854,13.569726982249668,737792036.0
2023-04-12,123.66,4525132.0,56.2678681608575,0.5395764685366373,12.398545683319387,732436739.0
2023-04-11,123.3,4470956.0,55.515020507230105,0.38711926125563423,11.714279042202039,727911607.0
2023-04-10,121.91,3731236.0,52.58874278982991,0.22355214561690673,11.244886719788132,723440651.0
2023-04-06,120.22,4256901.0,48.785232721532324,0.1530566322654323,11.551034160114332,719709415.0
2023-04-05,120.9,4331407.0,50.29269170150992,0.23292517148203729,12.394825014539025,723966316.0
2023-04-04,123.69,5895258.0,57.0034022463729,0.2622421044969485,12.044004402779288,728297723.0
2023-04-03,121.67,4838399.0,52.76620212260336,0.011774013843279363,11.209074566702252,722402465.0
2023-03-31,122.64,5659422.0,55.19142801862863,-0.10241288024694484,10.719378151769392,727240864.0
2023-03-30,120.1,4578912.0,49.55371670308401,-0.34543087408215456,10.244409835547803,721581442.0
2023-03-29,120.49,5644018.0,50.45887704610534,-0.3919675734996986,10.21121383725901,726160354.0
2023-03-28,117.87,4461446.0,44.08788262504258,-0.4853730687781024,10.518826405765893,720516336.0
2023-03-27,117.81,6564242.0,43.93456154256617,-0.3307688381148637,10.881178443590516,716054890.0
2023-03-24,120.71,6163391.0,50.10051418575099,-0.12251734605939646,11.592725635311393,722619132.0
2023-03-23,120.97,7628073.0,50.692799315457165,-0.150203371165901,11.839729786051576,728782523.0
2023-03-22,119.5,17625504.0,47.430035532937765,-0.20982875781216137,12.035828025058501,721154450.0
2023-03-21,125.61,15078777.0,63.69835513248065,-0.1332076511997542,12.247010743989035,738779954.0
2023-03-20,121.2,7594101.0,52.862328391749145,-0.6555827820151876,10.685628891332312,723701177.0
2023-03-17,120.39,12868912.0,50.33380853395383,-0.8637694721539475,10.170017284768164,716107076.0
2023-03-16,120.65,5661422.0,51.15163547282304,-1.0344547461542533,10.010606728593173,728975988.0
2023-03-15,118.17,6599249.0,42.94005800225755,-1.2637373359342092,10.239529424812062,723314566.0
2023-03-14,119.0,6050822.0,45.30697691512188,-1.2854945710943184,10.491504161158927,729913815.0
2023-03-13,116.86,6038216.0,36.991858893139074,-1.379075702937314,11.118916555325853,723862993.0
2023-03-10,117.49,5979635.0,38.59591641710945,-1.2605690646287542,11.514462293389354,729901209.0
2023-03-09,117.87,5635879.0,39.55662433396728,-1.155121405338491,12.3693068329791,735880844.0
2023-03-08,119.86,4175226.0,45.003979997888315,-1.042420990675808,12.87175367427272,741516723.0
2023-03-07,119.59,5345746.0,44.03296755969592,-1.0860299742783184,13.357356963702575,737341497.0
2023-03-06,120.17,5183814.0,45.64036083524345,-1.0984031864505681,14.130096985823245,742687243.0
2023-03-03,120.94,3871822.0,47.79100418820155,-1.1572736763657048,15.106692550737923,747871057.0
2023-03-02,119.244765831135,4443207.0,42.225424876959316,-1.2939807572920472,15.89747575521452,743999235.0
2023-03-01,118.247569261214,4120488.0,38.65333489842583,-1.2770415051020905,16.169532291971525,739556028.0
2023-02-28,118.456980540897,8414063.0,39.125044905836205,-1.1353129687498154,16.581216870618693,743676516.0
2023-02-27,118.197709432718,4240017.0,38.2588164612736,-0.9592240512824617,17.030583479224983,735262453.0
2023-02-24,117.709083113456,4693002.0,36.682082365344414,-0.6941196975908923,17.237677679489924,731022436.0
2023-02-23,119.623700527704,4101920.0,40.439693454743534,-0.2959028107711106,16.937047883229816,735715438.0
2023-02-22,119.563868733509,5021991.0,40.26212207199703,0.021727919839378274,17.01381219641256,731613518.0
2023-02-21,120.760504617414,5110256.0,42.622032506270365,0.43291615621167523,17.47359265696145,736635509.0
2023-02-17,124.490019788918,5161724.0,51.32900995416225,0.8296056165480366,18.45901236101639,741745765.0
2023-02-16,124.031309366755,4722184.0,50.166336861396545,0.9441261740380469,19.221922285016795,736584041.0
