,price,volume,rsi,macd
2008-02-05,3.93170124760362,40751500.0,25.164963071102207,-0.41515591243865835
2008-02-04,4.00130232874935,32115500.0,26.30665718716071,-0.41747205882644245
2008-02-01,4.06512864770396,36098000.0,27.363788202225848,-0.42144263853148356
2008-01-31,4.11406215890249,48059800.0,28.169661327616325,-0.4268791470881128
2008-01-30,4.01741087591409,44394700.0,24.06827899188164,-0.43259127882841497
2008-01-29,3.99795904537554,39285100.0,23.249299815628433,-0.423748941380623
2008-01-28,3.95145701299433,52673000.0,21.36658950171642,-0.40431873241779925
2008-01-25,3.95145701299433,55526400.0,21.36658950171642,-0.3689029681185394
2008-01-24,4.12135659535444,71638100.0,23.156025568055313,-0.3183337130584869
2008-01-23,4.22688277602606,120463200.0,24.331272220810405,-0.26645751279583507
2008-01-22,4.73044203909267,86955500.0,31.39074591315746,-0.2071133553974045
2008-01-18,4.90429277453092,61583700.0,34.60996003180581,-0.17962756156986348
2008-01-17,4.89000783647918,62780700.0,34.09427022490604,-0.1596340950699533
2008-01-16,4.85201597995858,79065900.0,32.78518038084539,-0.13033874457105465
2008-01-15,5.13771474099347,83688500.0,38.064805020727334,-0.08718312644023918
2008-01-14,5.43374728700197,39301800.0,45.044066707340804,-0.05992207494678237
2008-01-11,5.24865096203362,44010200.0,38.496847150336734,-0.05439696190768206
2008-01-10,5.41064823823745,52963400.0,42.623696981893765,-0.027707508731432462
2008-01-09,5.45259124783619,64781500.0,43.751287819461304,-0.009733311036589143
2008-01-08,5.20488434332189,54422000.0,34.20621790823003,0.009079315749852768
2008-01-07,5.39909871385519,74006900.0,39.02792162233365,0.05818007235146183
2008-01-04,5.4723470132269,51994000.0,41.0546194108955,0.10022968290719358
2008-01-03,5.9246020732481,30073800.0,58.45943284684021,0.14498438178364825
2008-01-02,5.92186665957861,38542100.0,58.36028804401123,0.15395100032149323
2007-12-31,6.02034155168,19261900.0,63.42019995411592,0.1634348937332888
2007-12-28,6.07353015080884,24987400.0,66.30336465589579,0.16313602112880865
2007-12-27,6.03523435943608,28411700.0,65.2470800301353,0.1549660969677351
2007-12-26,6.04678388381834,25133300.0,65.8249274490986,0.14618345838602398
2007-12-24,6.04222486103587,17150100.0,65.71362707586286,0.13167136144628522
2007-12-21,5.89360071832729,35498600.0,61.96374277780196,0.11169762023274199
2007-12-20,5.68996436737688,27644900.0,55.81555722850071,0.09971181059258072
2007-12-19,5.56565501284149,29552800.0,51.358819033737234,0.10369708841274239
2007-12-18,5.56139992491118,43664400.0,51.202372302321756,0.11993238327898581
2007-12-17,5.60455867391858,36596200.0,52.80188402577941,0.13934329755892794
2007-12-14,5.78661565036528,24082600.0,60.16371388811609,0.15769752574008145
2007-12-13,5.83038226907701,30879200.0,62.09636528030501,0.16029370264232412
2007-12-12,5.80090058841703,43773600.0,61.31915342601847,0.15681958612664904
2007-12-11,5.73039986010889,39675900.0,59.47392656774384,0.15310610909745215
2007-12-10,5.90271876389223,25799200.0,66.69499904159471,0.15331762007559746
2007-12-07,5.90545417756171,38073800.0,66.81457716185064,0.13381231304684427
2007-12-06,5.77332761862864,32136100.0,63.91258195831456,0.10669157267584417
2007-12-05,5.63799150765671,31871500.0,60.6387441026955,0.08397665445475955
2007-12-04,5.46505257677495,27635700.0,55.89056313461769,0.06754235697764788
2007-12-03,5.43617876581929,34338200.0,55.04991256359487,0.06319211051332907
2007-11-30,5.53830087614666,42421500.0,58.72563500037453,0.05966033507961743
2007-11-29,5.60121539054477,37533100.0,61.05788006058432,0.043886831055189646
2007-11-28,5.4775139057137,41104000.0,58.01352535486366,0.016709908728127054
2007-11-27,5.31308515069255,47036800.0,53.52946434649392,-0.005625719622568859
2007-11-26,5.24414968687306,46634100.0,51.5135952147723,-0.01731043792079401
2007-11-23,5.21369845403467,16634200.0,50.63522147439064,-0.024953715680968713
2007-11-21,5.12008651956792,43493200.0,47.943200226030385,-0.03124586517777761
2007-11-20,5.13193997880234,55130100.0,48.25259370831328,-0.029291053714504578
2007-11-19,4.9830119012416,41229600.0,44.039380428568585,-0.02757684942394789
2007-11-16,5.05717200516981,49410500.0,45.762204198932274,-0.00982419751346697
2007-11-15,4.99364962106737,53121800.0,44.020392180787645,0.005426692307050729
2007-11-14,5.04866182930919,51756000.0,45.18737364152616,0.03128117344393111
2007-11-13,5.16567674739264,62123100.0,47.68416166383872,0.058224651096651314
2007-11-12,4.67330228688569,63180900.0,33.279905913245926,0.07985317598894781
2007-11-09,5.026170650249,54513600.0,40.74561438637842,0.15643021027052928
2007-11-08,5.33303239504013,67513500.0,49.75945554659479,0.21596658851627648
2007-11-07,5.66230325648137,35511700.0,63.82870499150705,0.25757121962915
2007-11-06,5.82916652966835,34097400.0,73.62451964813833,0.2734016069809586
2007-11-05,5.65865907760391,28720600.0,69.12908182005576,0.27264047201123454
2007-11-02,5.71002406761976,35789800.0,72.58996855448565,0.28506406617627533
2007-11-01,5.69695486897667,28751300.0,72.2618726547971,0.29154481369184015
2007-10-31,5.77324251687003,29761100.0,77.27552006155352,0.2969066343653042
2007-10-30,5.68358173548142,33550500.0,75.41386855354283,0.2916641557395243
2007-10-29,5.62553017871795,19305500.0,74.14020050348952,0.2898595566787021
2007-10-26,5.61367671948352,25245600.0,73.88367850299986,0.2892507970143887
2007-10-25,5.55532122786789,34771500.0,72.64311784935225,0.28547341166287055
2007-10-24,5.65106070629979,46017200.0,78.31005177995893,0.2824414038817915
2007-10-23,5.65805120789958,64113000.0,78.72644814571655,0.26471520118077674
2007-10-22,5.29940808234514,58910700.0,71.50937996896826,0.23752795755323852
2007-10-19,5.17965775059221,46135000.0,68.16035358446436,0.23588858726976625
2007-10-18,5.27326968505897,29417000.0,74.51882107424886,0.24255780898069101
2007-10-17,5.25047457114661,40271900.0,73.96975483285432,0.23801065050629955
2007-10-16,5.15412722301037,38136800.0,71.56499415141332,0.2310658067354252
2007-10-15,5.07510416144753,38497500.0,69.4128997761858,0.22865061530741126
2007-10-12,5.08342285835128,35292000.0,69.9302562359918,0.23028811011212813
2007-10-11,4.93073510666926,58714000.0,65.55457759219065,0.22818150910377266
2007-10-10,5.0693293992564,23842500.0,74.71895446594851,0.237720105673767
2007-10-09,5.10185042843803,39438800.0,77.06642072166208,0.2323256576044317
2007-10-08,5.10337010269885,29854600.0,77.17162363161022,0.21874986589592282
2007-10-05,4.90702514885188,33695400.0,72.7006830580279,0.19808567232292962
2007-10-04,4.74867813022255,23462800.0,68.00863935849476,0.1888208871385748
2007-10-03,4.79974222473476,24732800.0,71.69878157589848,0.1903717721326066
2007-10-02,4.81584773255097,28288200.0,72.85655006404085,0.18438296812545385
2007-10-01,4.75168708525899,29895300.0,71.13216693555805,0.17241730886048412
2007-09-28,4.66448817617291,21967900.0,68.6160302654253,0.16116960881222653
2007-09-27,4.69579346594588,23507100.0,70.66943059379088,0.15334760263849212
2007-09-26,4.64321273652137,34831000.0,69.23344146005448,0.13794592012511853
2007-09-25,4.65567406546013,42591100.0,69.98749850328932,0.12163496078399749
2007-09-24,4.50674598789939,37577200.0,65.86116293431095,0.09777821975797973
2007-09-21,4.38122089395533,40674300.0,61.744710198060844,0.08106970045811313
2007-09-20,4.26450991072406,24708600.0,57.29936794717489,0.07134509520119714
2007-09-19,4.27848787457511,36674300.0,58.049538443803726,0.069778515944809
2007-09-18,4.28304993670611,38003200.0,58.28078118666288,0.06534082005171449
2007-09-17,4.20676228881275,28334700.0,55.53007581204871,0.05826179358498251
2007-09-14,4.21891968289934,21690000.0,56.077212595562976,0.056146406955351225
2007-09-13,4.16998617170081,23434400.0,54.39789138806908,0.0513918856126363
2007-09-12,4.15934845187504,36527500.0,54.04319958748394,0.049558190266511204
2007-09-11,4.11801331198063,34710200.0,52.71621889743301,0.04757999509402122
2007-09-10,4.15509336394473,53137100.0,54.01539680904632,0.048571694843561275
2007-09-07,4.00494954697533,51092000.0,49.31915253272339,0.04535554348981474
2007-09-06,4.10342443907672,67902200.0,52.59011639022163,0.05587821831170103
2007-09-05,4.15661303820556,83150800.0,54.39964115032656,0.058469669258597534
