,price,volume,rsi,macd,adx,obv
2018-07-17,147.02,5133919.0,69.33429116585694,3.708198593589202,34.92756248613785,378330230.0
2018-07-16,146.96,3592057.0,69.24471304003531,3.651627856283568,35.44202876434521,373196311.0
2018-07-13,147.61,3944776.0,71.34107383403567,3.5324175282129886,33.88812174321531,376788368.0
2018-07-12,148.16,4680977.0,73.079431835092,3.2626993636106647,32.34433911593071,380733144.0
2018-07-11,145.25,6168002.0,69.41838187197273,2.8149834609566824,30.44080916242273,376052167.0
2018-07-10,142.45,3643685.0,65.18854111647909,2.4988808585007973,28.965404759586622,369884165.0
2018-07-09,141.76,5183128.0,64.05075749933965,2.344162542515221,27.867789968189044,366240480.0
2018-07-06,141.4,5045794.0,63.472358124506556,2.1828433458570657,26.84585476425745,361057352.0
2018-07-05,139.77,5576669.0,60.8221558277166,1.981845486182749,26.03757232205248,356011558.0
2018-07-03,137.84,3164659.0,57.426006306929246,1.8624359200357787,25.68338065058078,350434889.0
2018-07-02,140.43,6399247.0,64.3803719508667,1.879445005862209,25.301943465918953,353599548.0
2018-06-29,136.4,5229453.0,56.82613854964201,1.6101083116863606,24.967231271366135,347200301.0
2018-06-28,135.12,6333655.0,53.945467718653276,1.653244264768233,25.41892269116466,341970848.0
2018-06-27,133.22,6850891.0,49.28099668914002,1.8145815101233893,26.53517035674742,335637193.0
2018-06-26,135.48,7043097.0,55.48827797247383,2.1875671358658337,27.737283227375013,342488084.0
2018-06-25,133.19,6969788.0,49.50385115564861,2.4017041762008375,28.726833762780092,335444987.0
2018-06-22,135.01,7567258.0,54.95665224802883,2.873250665120054,30.56183079039912,342414775.0
2018-06-21,137.88,3912774.0,65.52518653986746,3.248013628575194,31.550140222659614,349982033.0
2018-06-20,138.94,5341369.0,70.15190696892786,3.3868854309695564,30.91415264698109,353894807.0
2018-06-19,139.52,4833685.0,72.76231841664628,3.4069452888479077,29.11979280457721,359236176.0
2018-06-18,139.8,4202447.0,73.99663570913982,3.323938848702113,27.74048489240631,364069861.0
2018-06-15,138.41,7711133.0,71.79074502409074,3.141135154571316,26.25507637160688,359867414.0
2018-06-14,138.41,6494863.0,71.79074502409074,3.0036492009051585,24.960606238697604,352156281.0
2018-06-13,136.5,5809264.0,68.63865730459108,2.7844776862126253,23.510695235021444,345661418.0
2018-06-12,136.26,5319864.0,68.22437733146438,2.658706368387442,22.529497750888016,339852154.0
2018-06-11,133.98,3443145.0,64.03315656165773,2.4839407028230767,21.472823537205862,334532290.0
2018-06-08,133.53,3486585.0,63.14217407833137,2.4568915703707717,21.165925334553872,331089145.0
2018-06-07,132.91,6564097.0,61.93581134972288,2.4324486184717387,21.169536828694323,327602560.0
2018-06-06,135.55,4766855.0,71.14253448958127,2.4289967254155442,21.173426130076344,334166657.0
2018-06-05,134.12,5123240.0,68.81059214243439,2.120459993181427,19.241509485680535,329399802.0
2018-06-04,132.65,4860675.0,66.20368483664316,1.841411873229049,17.431615707121132,324276562.0
2018-06-01,130.52,6132794.0,61.92138370715549,1.6081335546974316,15.988339219902125,319415887.0
2018-05-31,129.33,6408344.0,59.24220814165324,1.5038672855214514,15.056365513893732,313283093.0
2018-05-30,129.3,14170948.0,59.174966830787085,1.4700748141655993,14.016500489166718,306874749.0
2018-05-29,126.88,8141934.0,53.41861471201555,1.4086149716108451,12.896645847153009,292703801.0
2018-05-25,127.96,4031805.0,56.733626338662965,1.5560809184357112,13.666447923456813,300845735.0
2018-05-24,128.74,5972385.0,59.197284117165545,1.6117035499330967,13.616289995568113,304877540.0
2018-05-23,128.09,4303892.0,57.77852958652152,1.5798371115907344,13.562273765534131,298905155.0
2018-05-22,125.44,2789756.0,51.37828964211699,1.5823663177560832,14.095739112299706,294601263.0
2018-05-21,126.37,2887179.0,54.04819901632883,1.8323964490033973,15.172374665880453,297391019.0
2018-05-18,126.96,3612262.0,55.75500889019359,2.030181868173571,15.96307164952441,300278198.0
2018-05-17,126.05,5556999.0,53.65909655718414,2.193025339650063,17.115527588283538,296665936.0
2018-05-16,128.77,2439933.0,61.782053874226435,2.461628820121504,18.35663398387029,302222935.0
2018-05-15,128.13,2933123.0,60.47476469770698,2.491713570539659,18.49719401635472,299783002.0
2018-05-14,127.69,4169825.0,59.59238489339165,2.55903318186553,18.799210670450936,296849879.0
2018-05-11,130.63,3233163.0,69.17387795262854,2.65253518494886,18.548485229414496,301019704.0
2018-05-10,130.62,3772425.0,69.15821585587344,2.4339499571032377,17.257004903219563,297786541.0
2018-05-09,129.73,4605347.0,67.8064378843101,2.120570994186039,15.767995837107732,294014116.0
2018-05-08,128.75,4467772.0,66.2960151704178,1.7803589943290206,14.525620262750461,289408769.0
2018-05-07,126.97,4341967.0,63.39986261875996,1.4200104564122,13.420586141381788,284940997.0
2018-05-04,125.12,6341164.0,60.09017463143873,1.1206563522869146,12.624859453549556,280599030.0
2018-05-03,124.41,4435617.0,58.761213901405476,0.9106348397155273,12.401512364481482,274257866.0
2018-05-02,122.82,3671020.0,55.693203988662994,0.7016163296376732,12.47110896771939,269822249.0
2018-05-01,123.11,3873908.0,56.40388729120266,0.5865182847072106,12.93728138193231,273493269.0
2018-04-30,120.99,2788268.0,52.26937581201251,0.4015528777638764,13.690188389783936,269619361.0
2018-04-27,120.22,3801182.0,50.692267024314006,0.37548353467961704,14.332012697998982,266831093.0
2018-04-26,120.83,4998816.0,51.955103682071,0.41514799445674555,14.998686377794817,270632275.0
2018-04-25,117.32,4972939.0,44.57811029631628,0.39762666138017266,15.716642648344179,265633459.0
